sample,dac_signed
10617,-69
10618,-69
10619,-68
10620,-66
10621,-65
10622,-64
10623,-61
10624,-57
10625,-56
10626,-54
10627,-51
10628,-47
10629,-45
10630,-39
10631,-36
10632,-33
10633,-27
10634,-24
10635,-20
10636,-15
10637,-10
10638,-5
10639,0
10640,5
10641,10
10642,14
10643,20
10644,23
10645,30
10646,34
10647,39
10648,44
10649,48
10650,53
10651,56
10652,61
10653,63
10654,67
10655,71
10656,73
10657,75
10658,77
10659,79
10660,81
10661,82
10662,83
10663,83
10664,84
10665,83
10666,83
10667,82
10668,80
10669,79
10670,78
10671,74
10672,72
10673,70
10674,67
10675,63
10676,60
10677,56
10678,52
10679,47
10680,43
10681,38
10682,32
10683,29
10684,22
10685,19
10686,12
10687,5
10688,2
10689,-5
10690,-9
10691,-16
10692,-20
10693,-25
10694,-30
10695,-34
10696,-40
10697,-43
10698,-48
10699,-52
10700,-56
10701,-59
10702,-62
10703,-66
10704,-67
10705,-70
10706,-71
10707,-73
10708,-74
10709,-77
10710,-76
10711,-78
10712,-78
10713,-76
10714,-76
10715,-75
10716,-73
10717,-71
10718,-70
10719,-66
10720,-64
10721,-62
10722,-59
10723,-55
10724,-52
10725,-48
10726,-45
10727,-40
10728,-35
10729,-31
10730,-27
10731,-23
10732,-17
10733,-13
10734,-9
10735,-3
10736,0
10737,5
10738,9
10739,13
10740,17
10741,21
10742,25
10743,29
10744,32
10745,35
10746,38
10747,41
10748,43
10749,45
10750,47
10751,50
10752,52
10753,53
10754,53
10755,54
10756,54
10757,54
10758,53
10759,53
10760,53
10761,51
10762,50
10763,49
10764,46
10765,45
10766,41
10767,38
10768,37
10769,34
10770,33
10771,28
10772,26
10773,24
10774,20
10775,17
10776,14
10777,10
10778,6
10779,5
10780,0
10781,-2
10782,-5
10783,-10
10784,-11
10785,-14
10786,-15
10787,-19
10788,-20
10789,-22
10790,-24
10791,-26
10792,-27
10793,-28
10794,-30
10795,-29
10796,-31
10797,-30
10798,-31
10799,-31
10800,-30
10801,-29
10802,-29
10803,-27
10804,-27
10805,-25
10806,-24
10807,-21
10808,-19
10809,-18
10810,-15
10811,-14
10812,-11
10813,-9
10814,-7
10815,-3
10816,-2
10817,0
10818,2
10819,7
10820,7
10821,8
10822,12
10823,14
10824,16
10825,19
10826,21
10827,22
10828,25
10829,25
10830,25
10831,28
10832,29
10833,29
10834,28
10835,30
10836,29
10837,28
10838,28
10839,27
10840,26
10841,26
10842,24
10843,23
10844,22
10845,20
10846,17
10847,16
10848,13
10849,10
10850,9
10851,6
10852,4
10853,1
10854,-2
10855,-4
10856,-8
10857,-11
10858,-13
10859,-15
10860,-19
10861,-21
10862,-23
10863,-28
10864,-29
10865,-31
10866,-32
10867,-36
10868,-37
10869,-38
10870,-40
10871,-41
10872,-43
10873,-44
10874,-45
10875,-44
10876,-46
10877,-46
10878,-45
10879,-44
10880,-43
10881,-42
10882,-40
10883,-39
10884,-38
10885,-36
10886,-35
10887,-32
10888,-30
10889,-28
10890,-24
10891,-22
10892,-19
10893,-18
10894,-14
10895,-9
10896,-7
10897,-3
10898,0
10899,3
10900,6
10901,12
10902,13
10903,17
10904,21
10905,24
10906,27
10907,29
10908,33
10909,35
10910,38
10911,41
10912,43
10913,45
10914,46
10915,49
10916,49
10917,51
10918,52
10919,53
10920,53
10921,54
10922,54
10923,54
10924,54
10925,53
10926,52
10927,50
10928,50
10929,48
10930,46
10931,44
10932,43
10933,41
10934,40
10935,37
10936,32
10937,32
10938,29
10939,25
10940,24
10941,20
10942,17
10943,11
10944,10
10945,5
10946,3
10947,-1
10948,-3
10949,-6
10950,-9
10951,-12
10952,-16
10953,-18
10954,-21
10955,-22
10956,-26
10957,-28
10958,-30
10959,-32
10960,-34
10961,-36
10962,-37
10963,-39
10964,-40
10965,-41
10966,-43
10967,-43
10968,-42
10969,-44
10970,-44
10971,-44
10972,-44
10973,-45
10974,-43
10975,-43
10976,-43
10977,-40
10978,-40
10979,-40
10980,-38
10981,-37
10982,-37
10983,-34
10984,-33
10985,-33
10986,-29
10987,-28
10988,-26
10989,-25
10990,-22
10991,-20
10992,-18
10993,-17
10994,-16
10995,-13
10996,-12
10997,-10
10998,-8
10999,-7
11000,-6
11001,-4
11002,-2
11003,-1
11004,1
11005,3
11006,3
11007,6
11008,8
11009,7
11010,9
11011,11
11012,11
11013,12
11014,15
11015,14
11016,13
11017,17
11018,16
11019,17
11020,19
11021,19
11022,20
11023,21
11024,21
11025,20
11026,22
11027,23
11028,23
11029,23
11030,25
11031,25
11032,25
11033,26
11034,26
11035,27
11036,27
11037,28
11038,28
11039,29
11040,29
11041,29
11042,30
11043,30
11044,30
11045,31
11046,31
11047,31
11048,32
11049,31
11050,32
11051,31
11052,30
11053,30
11054,31
11055,30
11056,29
11057,30
11058,28
11059,28
11060,27
11061,27
11062,25
11063,23
11064,24
11065,21
11066,20
11067,18
11068,16
11069,14
11070,13
11071,10
11072,7
11073,6
11074,4
11075,1
11076,-2
11077,-3
11078,-7
11079,-10
11080,-12
11081,-15
11082,-18
11083,-20
11084,-24
11085,-26
11086,-28
11087,-32
11088,-35
11089,-37
11090,-39
11091,-43
11092,-44
11093,-47
11094,-49
11095,-52
11096,-53
11097,-55
11098,-57
11099,-57
11100,-59
11101,-60
11102,-61
11103,-62
11104,-61
11105,-62
11106,-63
11107,-61
11108,-60
11109,-61
11110,-58
11111,-58
11112,-57
11113,-55
11114,-51
11115,-50
11116,-47
11117,-43
11118,-41
11119,-36
11120,-34
11121,-31
11122,-28
11123,-23
11124,-20
11125,-16
11126,-11
11127,-7
11128,-2
11129,3
11130,7
11131,11
11132,17
11133,20
11134,24
11135,32
11136,35
11137,39
11138,42
11139,48
11140,50
11141,55
11142,57
11143,61
11144,65
11145,66
11146,70
11147,71
11148,73
11149,74
11150,77
11151,78
11152,78
11153,79
11154,80
11155,79
11156,78
11157,78
11158,76
11159,75
11160,73
11161,70
11162,69
11163,66
11164,62
11165,60
11166,56
11167,51
11168,48
11169,44
11170,40
11171,35
11172,31
11173,26
11174,21
11175,16
11176,11
11177,5
11178,-1
11179,-5
11180,-12
11181,-15
11182,-21
11183,-27
11184,-30
11185,-35
11186,-38
11187,-43
11188,-48
11189,-51
11190,-54
11191,-58
11192,-62
11193,-63
11194,-66
11195,-69
11196,-70
11197,-72
11198,-73
11199,-74
11200,-76
11201,-76
11202,-76
11203,-75
11204,-75
11205,-73
11206,-72
11207,-71
11208,-67
11209,-65
11210,-63
11211,-61
11212,-57
11213,-54
11214,-50
11215,-45
11216,-43
11217,-38
11218,-35
11219,-30
11220,-27
11221,-21
11222,-17
11223,-12
11224,-7
11225,-3
11226,2
11227,5
11228,10
11229,14
11230,18
11231,23
11232,26
11233,30
11234,32
11235,36
11236,39
11237,42
11238,44
11239,46
11240,48
11241,50
11242,52
11243,53
11244,54
11245,55
11246,55
11247,54
11248,55
11249,54
11250,54
11251,52
11252,51
11253,50
11254,47
11255,44
11256,43
11257,40
11258,37
11259,35
11260,31
11261,29
11262,26
11263,22
11264,19
11265,16
11266,14
11267,9
11268,8
11269,4
11270,0
11271,-3
11272,-7
11273,-9
11274,-13
11275,-15
11276,-18
11277,-20
11278,-22
11279,-25
11280,-26
11281,-27
11282,-29
11283,-31
11284,-31
11285,-32
11286,-33
11287,-33
11288,-33
11289,-33
11290,-32
11291,-32
11292,-31
11293,-30
11294,-29
11295,-26
11296,-25
11297,-24
11298,-23
11299,-19
11300,-17
11301,-16
11302,-12
11303,-10
11304,-7
11305,-3
11306,-2
11307,-1
11308,3
11309,4
11310,6
11311,11
11312,12
11313,16
11314,16
11315,20
11316,22
11317,23
11318,26
11319,26
11320,28
11321,30
11322,30
11323,31
11324,32
11325,32
11326,32
11327,31
11328,31
11329,29
11330,30
11331,28
11332,28
11333,26
11334,25
11335,23
11336,21
11337,18
11338,16
11339,15
11340,11
11341,9
11342,6
11343,2
11344,0
11345,-3
11346,-6
11347,-10
11348,-12
11349,-14
11350,-17
11351,-21
11352,-24
11353,-26
11354,-30
11355,-31
11356,-35
11357,-36
11358,-38
11359,-41
11360,-42
11361,-44
11362,-45
11363,-47
11364,-47
11365,-48
11366,-49
11367,-49
11368,-48
11369,-49
11370,-46
11371,-45
11372,-45
11373,-44
11374,-42
11375,-40
11376,-39
11377,-37
11378,-33
11379,-32
11380,-29
11381,-26
11382,-23
11383,-21
11384,-16
11385,-13
11386,-9
11387,-6
11388,-1
11389,1
11390,5
11391,10
11392,13
11393,18
11394,19
11395,25
11396,27
11397,30
11398,34
11399,37
11400,40
11401,43
11402,45
11403,48
11404,51
11405,52
11406,53
11407,56
11408,57
11409,57
11410,58
11411,59
11412,61
11413,58
11414,60
11415,58
11416,57
11417,58
11418,56
11419,53
11420,53
11421,52
11422,49
11423,46
11424,45
11425,41
11426,39
11427,36
11428,33
11429,29
11430,27
11431,23
11432,19
11433,16
11434,10
11435,8
11436,3
11437,0
11438,-3
11439,-8
11440,-10
11441,-14
11442,-17
11443,-20
11444,-23
11445,-26
11446,-30
11447,-32
11448,-34
11449,-38
11450,-39
11451,-41
11452,-44
11453,-46
11454,-46
11455,-49
11456,-50
11457,-50
11458,-50
11459,-53
11460,-52
11461,-52
11462,-54
11463,-52
11464,-50
11465,-52
11466,-50
11467,-49
11468,-48
11469,-47
11470,-45
11471,-43
11472,-42
11473,-40
11474,-39
11475,-36
11476,-35
11477,-31
11478,-30
11479,-27
11480,-23
11481,-22
11482,-20
11483,-18
11484,-15
11485,-13
11486,-10
11487,-8
11488,-6
11489,-4
11490,-2
11491,0
11492,2
11493,4
11494,8
11495,8
11496,10
11497,13
11498,15
11499,16
11500,19
11501,19
11502,21
11503,21
11504,23
11505,22
11506,25
11507,26
11508,27
11509,26
11510,28
11511,28
11512,27
11513,30
11514,28
11515,30
11516,30
11517,30
11518,30
11519,30
11520,31
11521,30
11522,30
11523,31
11524,30
11525,30
11526,30
11527,30
11528,29
11529,30
11530,29
11531,29
11532,29
11533,28
11534,29
11535,28
11536,28
11537,27
11538,27
11539,26
11540,26
11541,24
11542,23
11543,23
11544,24
11545,21
11546,21
11547,19
11548,19
11549,18
11550,18
11551,17
11552,16
11553,16
11554,14
11555,12
11556,10
11557,9
11558,6
11559,6
11560,5
11561,3
11562,0
11563,-2
11564,-5
11565,-6
11566,-7
11567,-11
11568,-13
11569,-14
11570,-16
11571,-19
11572,-21
11573,-23
11574,-26
11575,-27
11576,-30
11577,-32
11578,-34
11579,-36
11580,-38
11581,-39
11582,-42
11583,-44
11584,-45
11585,-48
11586,-48
11587,-50
11588,-49
11589,-52
11590,-52
11591,-53
11592,-55
11593,-54
11594,-55
11595,-54
11596,-54
11597,-53
11598,-53
11599,-51
11600,-51
11601,-51
11602,-49
11603,-46
11604,-45
11605,-42
11606,-38
11607,-36
11608,-34
11609,-30
11610,-29
11611,-25
11612,-21
11613,-18
11614,-15
11615,-10
11616,-6
11617,-3
11618,1
11619,5
11620,9
11621,13
11622,16
11623,21
11624,25
11625,29
11626,34
11627,37
11628,42
11629,44
11630,48
11631,52
11632,54
11633,58
11634,61
11635,64
11636,64
11637,67
11638,68
11639,70
11640,72
11641,72
11642,73
11643,74
11644,73
11645,73
11646,73
11647,72
11648,70
11649,69
11650,68
11651,66
11652,63
11653,62
11654,57
11655,54
11656,52
11657,47
11658,44
11659,41
11660,36
11661,32
11662,28
11663,23
11664,18
11665,13
11666,10
11667,4
11668,0
11669,-7
11670,-10
11671,-15
11672,-21
11673,-25
11674,-30
11675,-33
11676,-39
11677,-42
11678,-46
11679,-51
11680,-53
11681,-56
11682,-59
11683,-61
11684,-64
11685,-66
11686,-68
11687,-69
11688,-71
11689,-70
11690,-73
11691,-73
11692,-72
11693,-72
11694,-72
11695,-70
11696,-69
11697,-67
11698,-66
11699,-63
11700,-61
11701,-59
11702,-55
11703,-51
11704,-49
11705,-45
11706,-40
11707,-38
11708,-32
11709,-30
11710,-25
11711,-19
11712,-17
11713,-11
11714,-8
11715,-2
11716,2
11717,6
11718,10
11719,14
11720,19
11721,22
11722,26
11723,29
11724,33
11725,36
11726,39
11727,42
11728,43
11729,47
11730,47
11731,50
11732,50
11733,54
11734,53
11735,55
11736,55
11737,54
11738,55
11739,54
11740,53
11741,51
11742,51
11743,48
11744,46
11745,45
11746,43
11747,40
11748,38
11749,35
11750,32
11751,29
11752,25
11753,22
11754,20
11755,17
11756,13
11757,10
11758,6
11759,2
11760,0
11761,-4
11762,-6
11763,-10
11764,-13
11765,-15
11766,-18
11767,-21
11768,-23
11769,-25
11770,-27
11771,-28
11772,-30
11773,-31
11774,-32
11775,-33
11776,-34
11777,-35
11778,-34
11779,-34
11780,-34
11781,-33
11782,-32
11783,-31
11784,-30
11785,-28
11786,-27
11787,-26
11788,-22
11789,-21
11790,-18
11791,-14
11792,-14
11793,-10
11794,-9
11795,-5
11796,-3
11797,-1
11798,2
11799,4
11800,7
11801,10
11802,14
11803,14
11804,18
11805,20
11806,22
11807,26
11808,26
11809,28
11810,28
11811,32
11812,31
11813,32
11814,33
11815,34
11816,34
11817,34
11818,33
11819,32
11820,32
11821,30
11822,30
11823,28
11824,27
11825,25
11826,23
11827,20
11828,19
11829,16
11830,14
11831,10
11832,6
11833,5
11834,1
11835,-1
11836,-5
11837,-8
11838,-11
11839,-16
11840,-18
11841,-20
11842,-23
11843,-28
11844,-29
11845,-31
11846,-35
11847,-37
11848,-39
11849,-43
11850,-45
11851,-45
11852,-49
11853,-48
11854,-49
11855,-52
11856,-52
11857,-52
11858,-51
11859,-53
11860,-51
11861,-49
11862,-48
11863,-47
11864,-45
11865,-44
11866,-42
11867,-40
11868,-38
11869,-35
11870,-31
11871,-29
11872,-26
11873,-21
11874,-19
11875,-15
11876,-12
11877,-8
11878,-4
11879,0
11880,5
11881,8
11882,13
11883,16
11884,22
11885,24
11886,27
11887,34
11888,36
11889,39
11890,41
11891,46
11892,48
11893,51
11894,53
11895,55
11896,58
11897,60
11898,62
11899,62
11900,64
11901,65
11902,65
11903,65
11904,64
11905,64
11906,63
11907,62
11908,61
11909,59
11910,59
11911,56
11912,53
11913,52
11914,47
11915,46
11916,43
11917,41
11918,37
11919,32
11920,30
11921,25
11922,21
11923,18
11924,14
11925,7
11926,5
11927,1
11928,-4
11929,-8
11930,-12
11931,-15
11932,-20
11933,-22
11934,-27
11935,-31
11936,-34
11937,-37
11938,-39
11939,-43
11940,-45
11941,-48
11942,-49
11943,-52
11944,-53
11945,-55
11946,-57
11947,-58
11948,-60
11949,-60
11950,-60
11951,-59
11952,-60
11953,-59
11954,-59
11955,-57
11956,-57
11957,-56
11958,-56
11959,-54
11960,-50
11961,-50
11962,-48
11963,-45
11964,-44
11965,-41
11966,-38
11967,-34
11968,-33
11969,-28
11970,-26
11971,-23
11972,-21
11973,-17
11974,-15
11975,-11
11976,-8
11977,-6
11978,-2
11979,-1
11980,3
11981,5
11982,8
11983,11
11984,13
11985,16
11986,17
11987,20
11988,22
11989,24
11990,27
11991,28
11992,28
11993,31
11994,31
11995,33
11996,34
11997,36
11998,35
11999,36
12000,37
12001,36
12002,37
12003,37
12004,37
12005,37
12006,38
12007,37
12008,36
12009,37
12010,36
12011,36
12012,35
12013,35
12014,33
12015,33
12016,31
12017,31
12018,31
12019,29
12020,29
12021,28
12022,26
12023,26
12024,26
12025,24
12026,23
12027,22
12028,21
12029,20
12030,20
12031,17
12032,16
12033,17
12034,14
12035,13
12036,12
12037,12
12038,9
12039,9
12040,10
12041,6
12042,7
12043,5
12044,2
12045,2
12046,0
12047,-1
12048,-2
12049,-2
12050,-4
12051,-6
12052,-7
12053,-9
12054,-12
12055,-12
12056,-14
12057,-16
12058,-17
12059,-19
12060,-20
12061,-22
12062,-24
12063,-26
12064,-26
12065,-28
12066,-30
12067,-31
12068,-33
12069,-34
12070,-35
12071,-37
12072,-39
12073,-39
12074,-42
12075,-42
12076,-43
12077,-43
12078,-45
12079,-45
12080,-45
12081,-47
12082,-46
12083,-46
12084,-46
12085,-47
12086,-45
12087,-44
12088,-45
12089,-43
12090,-43
12091,-41
12092,-39
12093,-37
12094,-37
12095,-33
12096,-31
12097,-29
12098,-28
12099,-25
12100,-21
12101,-20
12102,-16
12103,-13
12104,-10
12105,-6
12106,-3
12107,0
12108,4
12109,7
12110,10
12111,14
12112,18
12113,21
12114,24
12115,29
12116,31
12117,36
12118,39
12119,43
12120,45
12121,48
12122,51
12123,53
12124,56
12125,57
12126,60
12127,62
12128,62
12129,65
12130,66
12131,65
12132,66
12133,68
12134,66
12135,67
12136,67
12137,66
12138,64
12139,64
12140,62
12141,59
12142,58
12143,54
12144,52
12145,50
12146,48
12147,43
12148,41
12149,37
12150,33
12151,30
12152,25
12153,20
12154,16
12155,13
12156,7
12157,3
12158,0
12159,-8
12160,-11
12161,-16
12162,-19
12163,-25
12164,-27
12165,-33
12166,-36
12167,-40
12168,-45
12169,-46
12170,-51
12171,-53
12172,-55
12173,-57
12174,-61
12175,-63
12176,-64
12177,-66
12178,-67
12179,-68
12180,-68
12181,-70
12182,-69
12183,-69
12184,-69
12185,-67
12186,-66
12187,-65
12188,-62
12189,-61
12190,-59
12191,-54
12192,-52
12193,-50
12194,-47
12195,-43
12196,-40
12197,-36
12198,-32
12199,-29
12200,-24
12201,-19
12202,-15
12203,-12
12204,-6
12205,-3
12206,2
12207,7
12208,10
12209,14
12210,17
12211,21
12212,25
12213,28
12214,31
12215,35
12216,38
12217,39
12218,43
12219,45
12220,47
12221,48
12222,49
12223,51
12224,53
12225,53
12226,54
12227,54
12228,54
12229,53
12230,52
12231,52
12232,49
12233,47
12234,46
12235,45
12236,42
12237,40
12238,37
12239,32
12240,32
12241,28
12242,26
12243,22
12244,20
12245,17
12246,14
12247,9
12248,6
12249,3
12250,-1
12251,-2
12252,-7
12253,-10
12254,-12
12255,-16
12256,-18
12257,-21
12258,-22
12259,-25
12260,-26
12261,-29
12262,-30
12263,-31
12264,-32
12265,-33
12266,-34
12267,-34
12268,-34
12269,-35
12270,-34
12271,-33
12272,-33
12273,-31
12274,-31
12275,-29
12276,-28
12277,-26
12278,-23
12279,-21
12280,-19
12281,-17
12282,-13
12283,-11
12284,-8
12285,-6
12286,-3
12287,0
12288,2
12289,5
12290,6
12291,11
12292,11
12293,14
12294,18
12295,20
12296,23
12297,24
12298,27
12299,28
12300,31
12301,31
12302,32
12303,34
12304,34
12305,34
12306,35
12307,35
12308,34
12309,33
12310,33
12311,32
12312,30
12313,30
12314,28
12315,26
12316,24
12317,22
12318,20
12319,16
12320,14
12321,11
12322,10
12323,5
12324,2
12325,0
12326,-5
12327,-8
12328,-11
12329,-16
12330,-18
12331,-20
12332,-24
12333,-26
12334,-29
12335,-34
12336,-35
12337,-39
12338,-40
12339,-44
12340,-45
12341,-47
12342,-49
12343,-50
12344,-52
12345,-53
12346,-53
12347,-54
12348,-55
12349,-54
12350,-53
12351,-51
12352,-51
12353,-48
12354,-48
12355,-46
12356,-45
12357,-42
12358,-40
12359,-37
12360,-34
12361,-31
12362,-27
12363,-25
12364,-20
12365,-17
12366,-13
12367,-8
12368,-4
12369,0
12370,3
12371,9
12372,12
12373,17
12374,20
12375,25
12376,30
12377,33
12378,38
12379,40
12380,45
12381,47
12382,51
12383,54
12384,56
12385,59
12386,61
12387,64
12388,65
12389,66
12390,68
12391,69
12392,68
12393,70
12394,68
12395,68
12396,68
12397,67
12398,65
12399,64
12400,63
12401,60
12402,57
12403,55
12404,53
12405,50
12406,46
12407,44
12408,39
12409,36
12410,31
12411,27
12412,22
12413,19
12414,15
12415,8
12416,5
12417,-1
12418,-3
12419,-10
12420,-13
12421,-17
12422,-21
12423,-26
12424,-30
12425,-34
12426,-37
12427,-41
12428,-45
12429,-48
12430,-50
12431,-53
12432,-56
12433,-57
12434,-59
12435,-62
12436,-64
12437,-64
12438,-67
12439,-66
12440,-66
12441,-68
12442,-67
12443,-66
12444,-66
12445,-66
12446,-64
12447,-62
12448,-62
12449,-59
12450,-57
12451,-55
12452,-53
12453,-49
12454,-48
12455,-44
12456,-41
12457,-39
12458,-33
12459,-31
12460,-27
12461,-24
12462,-20
12463,-16
12464,-13
12465,-10
12466,-7
12467,-3
12468,0
12469,3
12470,7
12471,10
12472,13
12473,17
12474,19
12475,21
12476,25
12477,28
12478,28
12479,33
12480,35
12481,36
12482,37
12483,40
12484,41
12485,42
12486,45
12487,44
12488,43
12489,46
12490,46
12491,46
12492,45
12493,46
12494,45
12495,44
12496,45
12497,43
12498,43
12499,42
12500,42
12501,40
12502,40
12503,38
12504,36
12505,35
12506,34
12507,33
12508,31
12509,30
12510,28
12511,26
12512,25
12513,24
12514,22
12515,21
12516,19
12517,18
12518,15
12519,15
12520,13
12521,10
12522,9
12523,7
12524,5
12525,4
12526,3
12527,3
12528,0
12529,1
12530,-2
12531,-3
12532,-5
12533,-5
12534,-7
12535,-8
12536,-7
12537,-11
12538,-10
12539,-12
12540,-13
12541,-14
12542,-15
12543,-17
12544,-18
12545,-19
12546,-20
12547,-22
12548,-22
12549,-23
12550,-24
12551,-26
12552,-26
12553,-27
12554,-28
12555,-29
12556,-30
12557,-31
12558,-32
12559,-32
12560,-34
12561,-34
12562,-35
12563,-35
12564,-36
12565,-37
12566,-36
12567,-37
12568,-39
12569,-37
12570,-38
12571,-37
12572,-37
12573,-37
12574,-38
12575,-37
12576,-37
12577,-37
12578,-36
12579,-35
12580,-33
12581,-32
12582,-29
12583,-30
12584,-29
12585,-26
12586,-23
12587,-22
12588,-19
12589,-17
12590,-16
12591,-12
12592,-10
12593,-8
12594,-5
12595,-2
12596,1
12597,3
12598,7
12599,9
12600,12
12601,15
12602,18
12603,21
12604,24
12605,26
12606,29
12607,34
12608,36
12609,40
12610,41
12611,44
12612,45
12613,49
12614,49
12615,52
12616,55
12617,55
12618,58
12619,57
12620,58
12621,59
12622,60
12623,59
12624,60
12625,61
12626,60
12627,59
12628,58
12629,57
12630,54
12631,53
12632,52
12633,48
12634,48
12635,45
12636,41
12637,39
12638,36
12639,32
12640,29
12641,26
12642,22
12643,18
12644,15
12645,11
12646,7
12647,3
12648,-2
12649,-5
12650,-11
12651,-14
12652,-19
12653,-21
12654,-26
12655,-31
12656,-33
12657,-38
12658,-41
12659,-45
12660,-46
12661,-49
12662,-51
12663,-54
12664,-57
12665,-58
12666,-60
12667,-61
12668,-62
12669,-63
12670,-64
12671,-65
12672,-64
12673,-65
12674,-65
12675,-63
12676,-62
12677,-62
12678,-58
12679,-57
12680,-55
12681,-51
12682,-50
12683,-48
12684,-44
12685,-41
12686,-38
12687,-34
12688,-31
12689,-26
12690,-24
12691,-19
12692,-16
12693,-11
12694,-8
12695,-4
12696,1
12697,5
12698,9
12699,12
12700,17
12701,19
12702,23
12703,28
12704,30
12705,32
12706,35
12707,38
12708,40
12709,43
12710,44
12711,45
12712,48
12713,47
12714,50
12715,51
12716,51
12717,51
12718,52
12719,50
12720,50
12721,49
12722,48
12723,46
12724,45
12725,44
12726,41
12727,38
12728,36
12729,34
12730,30
12731,29
12732,24
12733,23
12734,19
12735,16
12736,14
12737,10
12738,8
12739,3
12740,1
12741,-3
12742,-6
12743,-8
12744,-12
12745,-14
12746,-17
12747,-19
12748,-22
12749,-23
12750,-26
12751,-28
12752,-28
12753,-31
12754,-30
12755,-32
12756,-32
12757,-34
12758,-33
12759,-34
12760,-34
12761,-32
12762,-32
12763,-31
12764,-30
12765,-28
12766,-27
12767,-24
12768,-23
12769,-21
12770,-20
12771,-16
12772,-14
12773,-12
12774,-9
12775,-6
12776,-2
12777,0
12778,1
12779,3
12780,7
12781,9
12782,12
12783,16
12784,17
12785,20
12786,21
12787,24
12788,26
12789,28
12790,29
12791,31
12792,32
12793,33
12794,34
12795,34
12796,34
12797,34
12798,35
12799,33
12800,33
12801,32
12802,31
12803,30
12804,28
12805,26
12806,24
12807,22
12808,20
12809,17
12810,14
12811,13
12812,8
12813,6
12814,2
12815,-3
12816,-4
12817,-8
12818,-10
12819,-15
12820,-17
12821,-20
12822,-24
12823,-27
12824,-30
12825,-33
12826,-37
12827,-38
12828,-42
12829,-43
12830,-46
12831,-49
12832,-50
12833,-52
12834,-51
12835,-55
12836,-54
12837,-55
12838,-55
12839,-55
12840,-55
12841,-54
12842,-52
12843,-50
12844,-50
12845,-47
12846,-46
12847,-43
12848,-41
12849,-38
12850,-36
12851,-31
12852,-29
12853,-25
12854,-22
12855,-17
12856,-12
12857,-9
12858,-4
12859,-2
12860,4
12861,8
12862,12
12863,19
12864,22
12865,26
12866,30
12867,36
12868,38
12869,41
12870,46
12871,50
12872,52
12873,57
12874,60
12875,61
12876,66
12877,66
12878,67
12879,71
12880,72
12881,72
12882,72
12883,74
12884,73
12885,72
12886,71
12887,70
12888,69
12889,68
12890,65
12891,64
12892,61
12893,59
12894,55
12895,52
12896,49
12897,44
12898,42
12899,37
12900,33
12901,29
12902,24
12903,20
12904,14
12905,10
12906,4
12907,0
12908,-7
12909,-10
12910,-14
12911,-21
12912,-25
12913,-29
12914,-32
12915,-38
12916,-41
12917,-45
12918,-49
12919,-52
12920,-55
12921,-59
12922,-62
12923,-63
12924,-67
12925,-68
12926,-69
12927,-72
12928,-72
12929,-73
12930,-73
12931,-73
12932,-74
12933,-72
12934,-73
12935,-71
12936,-69
12937,-69
12938,-65
12939,-64
12940,-62
12941,-61
12942,-57
12943,-53
12944,-51
12945,-47
12946,-44
12947,-41
12948,-37
12949,-31
12950,-29
12951,-24
12952,-20
12953,-15
12954,-12
12955,-9
12956,-3
12957,-1
12958,4
12959,8
12960,12
12961,16
12962,18
12963,23
12964,25
12965,29
12966,31
12967,34
12968,36
12969,39
12970,43
12971,45
12972,47
12973,49
12974,50
12975,50
12976,52
12977,52
12978,53
12979,53
12980,54
12981,53
12982,55
12983,54
12984,51
12985,53
12986,51
12987,49
12988,50
12989,48
12990,46
12991,44
12992,44
12993,41
12994,39
12995,37
12996,36
12997,33
12998,32
12999,29
13000,26
13001,25
13002,22
13003,21
13004,18
13005,16
13006,14
13007,12
13008,10
13009,7
13010,6
13011,4
13012,2
13013,0
13014,-4
13015,-4
13016,-4
13017,-8
13018,-8
13019,-10
13020,-11
13021,-14
13022,-14
13023,-15
13024,-17
13025,-16
13026,-18
13027,-19
13028,-19
13029,-20
13030,-22
13031,-22
13032,-22
13033,-24
13034,-25
13035,-26
13036,-26
13037,-27
13038,-26
13039,-27
13040,-27
13041,-28
13042,-28
13043,-28
13044,-29
13045,-29
13046,-29
13047,-29
13048,-30
13049,-30
13050,-30
13051,-30
13052,-30
13053,-30
13054,-31
13055,-30
13056,-30
13057,-32
13058,-30
13059,-30
13060,-30
13061,-30
13062,-28
13063,-29
13064,-30
13065,-27
13066,-28
13067,-27
13068,-25
13069,-25
13070,-23
13071,-22
13072,-22
13073,-22
13074,-19
13075,-18
13076,-16
13077,-15
13078,-11
13079,-11
13080,-9
13081,-7
13082,-5
13083,-2
13084,-1
13085,2
13086,4
13087,7
13088,8
13089,10
13090,13
13091,15
13092,18
13093,20
13094,22
13095,24
13096,28
13097,29
13098,34
13099,35
13100,37
13101,39
13102,42
13103,42
